sep=; 
00:27,50;62,0;66,4;44,6;45,8;0,0;0,0; 48;45,2; 23; 60;27,8;REFLOW
00:27,75;62,0;66,4;44,6;45,8;0,0;0,0; 48;45,2; 24; 60;27,8;REFLOW
00:27,00;62,0;66,4;44,6;45,8;0,0;0,0; 48;45,2; 23; 60;27,8;REFLOW
00:28,25;62,0;65,3;44,6;45,8;0,0;0,0; 49;45,2; 27; 60;27,8;REFLOW
00:28,50;62,0;65,3;44,6;45,8;0,0;0,0; 49;45,2; 27; 60;27,8;REFLOW
00:28,75;62,0;65,3;44,6;45,8;0,0;0,0; 49;45,2; 27; 60;27,8;REFLOW
00:28,00;62,0;65,3;44,6;45,8;0,0;0,0; 49;45,2; 28; 60;27,8;REFLOW
00:29,25;62,0;66,4;44,6;45,8;0,0;0,0; 49;45,2; 32; 60;27,8;REFLOW
00:29,50;62,0;66,4;44,6;45,8;0,0;0,0; 49;45,2; 32; 60;27,8;REFLOW
00:29,75;62,0;66,4;44,6;45,8;0,0;0,0; 49;45,2; 32; 60;27,8;REFLOW
00:29,00;62,0;66,4;44,7;45,8;0,0;0,0; 49;45,2; 31; 60;27,8;REFLOW
00:30,25;62,0;66,4;44,8;45,8;0,0;0,0; 50;45,3; 34; 60;27,8;REFLOW
00:30,50;62,0;66,4;44,8;45,8;0,0;0,0; 50;45,3; 35; 60;27,8;REFLOW
00:30,75;62,0;66,4;44,9;45,8;0,0;0,0; 50;45,3; 33; 60;27,8;REFLOW
00:30,00;62,0;66,4;45,1;45,8;0,0;0,0; 50;45,4; 33; 60;27,8;REFLOW
00:31,25;62,0;66,4;45,2;45,8;0,0;0,0; 51;45,5; 40; 60;27,8;REFLOW
00:31,50;62,0;66,4;45,2;45,8;0,0;0,0; 51;45,5; 41; 60;27,8;REFLOW
00:31,75;62,0;66,4;45,2;45,8;0,0;0,0; 51;45,5; 41; 60;27,8;REFLOW
00:31,00;63,1;67,5;45,3;45,8;0,0;0,0; 51;45,5; 40; 60;27,8;REFLOW
00:32,25;63,1;67,5;45,4;45,8;0,0;0,0; 52;45,6; 48; 60;27,8;REFLOW
00:32,50;63,1;67,5;45,4;45,8;0,0;0,0; 52;45,6; 49; 60;27,7;REFLOW
00:32,75;63,1;67,5;45,4;45,8;0,0;0,0; 52;45,6; 49; 60;27,8;REFLOW
