sep=; 
00:00,00;88,2;100,3;78,1;72,7;0,0;0,0; 30;75,4;  0;255;29,3;REFLOW
00:00,25;88,2;100,3;78,1;72,6;0,0;0,0; 30;75,3;  0;255;29,1;REFLOW
00:00,50;88,2;99,2;77,9;72,6;0,0;0,0; 30;75,3;  0;255;29,3;REFLOW
00:00,75;88,2;99,2;77,8;72,6;0,0;0,0; 30;75,2;  0;255;29,1;REFLOW
00:01,00;88,2;99,2;77,8;72,6;0,0;0,0; 30;75,2;  0;255;29,3;REFLOW
00:01,25;88,2;100,3;77,6;72,5;0,0;0,0; 30;75,0;  0;255;29,3;REFLOW
00:01,50;88,2;100,3;77,4;72,4;0,0;0,0; 30;74,9;  0;255;29,3;REFLOW
00:01,75;88,2;100,3;77,3;72,3;0,0;0,0; 30;74,8;  0;255;29,3;REFLOW
00:02,00;88,2;100,3;77,2;72,1;0,0;0,0; 31;74,7;  0;255;29,2;REFLOW
00:02,25;88,2;100,3;77,1;72,0;0,0;0,0; 31;74,5;  0;255;29,3;REFLOW
00:02,50;88,2;100,3;76,9;72,0;0,0;0,0; 31;74,4;  0;255;29,3;REFLOW
00:02,75;88,2;100,3;76,9;72,0;0,0;0,0; 31;74,4;  0;255;29,1;REFLOW
00:03,00;87,1;100,3;76,8;72,0;0,0;0,0; 31;74,4;  0;255;29,2;REFLOW
00:03,25;87,1;99,2;76,8;72,0;0,0;0,0; 31;74,4;  0;255;29,1;REFLOW
00:03,50;87,1;98,1;76,8;72,0;0,0;0,0; 31;74,4;  0;255;29,1;REFLOW
00:03,75;87,1;98,1;76,8;72,0;0,0;0,0; 31;74,4;  0;255;29,3;REFLOW
00:04,00;87,1;98,1;76,8;71,9;0,0;0,0; 32;74,3;  0;255;29,2;REFLOW
00:04,25;87,1;98,1;76,8;71,8;0,0;0,0; 32;74,3;  0;255;29,1;REFLOW
00:04,50;87,1;98,1;76,6;71,8;0,0;0,0; 32;74,2;  0;255;29,1;REFLOW
00:04,75;87,1;98,1;76,6;71,6;0,0;0,0; 32;74,1;  0;255;29,1;REFLOW
00:05,00;87,1;98,1;76,5;71,6;0,0;0,0; 33;74,1;  0;255;29,1;REFLOW
00:05,25;87,1;98,1;76,5;71,6;0,0;0,0; 33;74,1;  0;255;29,1;REFLOW
00:05,50;87,1;99,2;76,5;71,6;0,0;0,0; 33;74,0;  0;255;29,2;REFLOW
00:05,75;87,1;99,2;76,5;71,5;0,0;0,0; 33;74,0;  0;255;29,2;REFLOW
00:06,00;87,1;99,2;76,5;71,5;0,0;0,0; 33;74,0;  0;255;29,2;REFLOW
00:06,25;87,1;99,2;76,5;71,4;0,0;0,0; 33;73,9;  0;255;29,2;REFLOW
00:06,50;87,1;99,2;76,5;71,4;0,0;0,0; 33;73,9;  0;255;29,2;REFLOW
00:06,75;87,1;99,2;76,5;71,4;0,0;0,0; 33;73,9;  0;255;29,3;REFLOW
00:07,00;87,1;99,2;76,5;71,4;0,0;0,0; 34;73,9;  0;255;29,2;REFLOW
00:07,25;87,1;99,2;76,4;71,4;0,0;0,0; 34;73,9;  0;255;29,2;REFLOW
00:07,50;86,0;98,1;76,4;71,4;0,0;0,0; 34;73,9;  0;255;29,2;REFLOW
00:07,75;86,0;98,1;76,4;71,4;0,0;0,0; 34;73,9;  0;255;29,1;REFLOW
00:08,00;87,1;98,1;76,3;71,4;0,0;0,0; 34;73,8;  0;255;29,2;REFLOW
00:08,25;87,1;98,1;76,2;71,4;0,0;0,0; 34;73,8;  0;255;29,3;REFLOW
00:08,50;87,1;98,1;76,1;71,4;0,0;0,0; 34;73,8;  0;255;29,3;REFLOW
00:08,75;87,1;98,1;75,9;71,5;0,0;0,0; 34;73,7;  0;255;29,3;REFLOW
00:09,00;87,1;98,1;75,8;71,6;0,0;0,0; 35;73,7;  0;255;29,3;REFLOW
