sep=; 
Time;Heater L;Heater R;TS-1;TS-2;TS-3;TS-4;T-Set;T-Actual;PWR-Heat;PWR-Fan;T-ColdJ;Mode
03:34,00;191,4;189,2;133,2;118,2;0,0;0,0;142;133,2; 84; 60;26,3;REFLOW
03:35,25;191,4;189,2;133,4;118,4;0,0;0,0;143;133,4; 89; 60;26,3;REFLOW
03:35,50;191,4;189,2;133,5;118,4;0,0;0,0;143;133,5; 90; 60;26,3;REFLOW
03:35,75;191,4;189,2;133,7;118,6;0,0;0,0;143;133,7; 87; 60;26,3;REFLOW
03:35,00;191,4;190,3;133,8;118,6;0,0;0,0;143;133,8; 87; 60;26,3;REFLOW
03:36,25;192,5;190,3;133,9;118,8;0,0;0,0;144;133,9; 94; 60;26,3;REFLOW
03:36,50;192,5;190,3;134,1;118,9;0,0;0,0;144;134,1; 93; 60;26,3;REFLOW
03:36,75;192,5;190,3;134,3;119,1;0,0;0,0;144;134,3; 91; 60;26,3;REFLOW
03:36,00;192,5;191,4;134,4;119,1;0,0;0,0;144;134,4; 89; 60;26,3;REFLOW
03:37,25;193,6;191,4;134,5;119,3;0,0;0,0;145;134,5; 99; 60;26,4;REFLOW
03:37,50;193,6;191,4;134,7;119,4;0,0;0,0;145;134,7; 95; 60;26,3;REFLOW
03:37,75;194,7;192,5;134,8;119,6;0,0;0,0;145;134,8; 95; 60;26,3;REFLOW
03:37,00;194,7;192,5;134,9;119,7;0,0;0,0;145;134,9; 94; 60;26,3;REFLOW
03:38,25;194,7;192,5;135,3;119,8;0,0;0,0;146;135,3; 96; 60;26,4;REFLOW
03:38,50;195,8;193,6;135,4;119,9;0,0;0,0;146;135,4; 99; 60;26,3;REFLOW
03:38,75;196,9;193,6;135,6;120,3;0,0;0,0;146;135,6; 94; 60;26,3;REFLOW
03:38,00;198,0;193,6;135,9;120,5;0,0;0,0;146;135,9; 93; 60;26,3;REFLOW
03:39,25;198,0;193,6;136,2;120,8;0,0;0,0;147;136,2; 97; 60;26,3;REFLOW
03:39,50;198,0;194,7;136,3;121,0;0,0;0,0;147;136,3;100; 60;26,3;REFLOW
03:39,75;198,0;194,7;136,5;121,3;0,0;0,0;147;136,5; 97; 60;26,3;REFLOW
03:39,00;198,0;194,7;136,8;121,4;0,0;0,0;147;136,8; 92; 60;26,3;REFLOW
03:40,25;198,0;195,8;137,0;121,7;0,0;0,0;148;137,0;101; 60;26,3;REFLOW
03:40,50;199,1;196,9;137,3;121,9;0,0;0,0;148;137,3; 96; 60;26,3;REFLOW
03:40,75;199,1;196,9;137,6;122,2;0,0;0,0;148;137,6; 95; 60;26,3;REFLOW
03:40,00;200,2;196,9;137,9;122,4;0,0;0,0;148;137,9; 92; 60;26,3;REFLOW
03:41,25;201,3;196,9;138,1;122,6;0,0;0,0;149;138,1;100; 60;26,3;REFLOW
03:41,50;201,3;196,9;138,3;122,8;0,0;0,0;149;138,3;100; 60;26,3;REFLOW
03:41,75;201,3;198,0;138,6;122,9;0,0;0,0;149;138,6; 95; 60;26,3;REFLOW
03:41,00;201,3;198,0;138,9;123,1;0,0;0,0;149;138,9; 95; 60;26,3;REFLOW
03:42,25;201,3;198,0;139,2;123,2;0,0;0,0;150;139,2;100; 60;26,3;REFLOW
03:42,50;201,3;199,1;139,3;123,3;0,0;0,0;150;139,3;103; 60;26,3;REFLOW
03:42,75;202,4;199,1;139,7;123,5;0,0;0,0;150;139,7; 95; 60;26,3;REFLOW
03:42,00;202,4;199,1;139,8;123,6;0,0;0,0;150;139,8; 99; 60;26,3;REFLOW
03:43,25;202,4;200,2;140,0;123,9;0,0;0,0;151;140,0;106; 60;26,3;REFLOW
03:43,50;202,4;199,1;140,2;124,0;0,0;0,0;151;140,2;105; 60;26,3;REFLOW
03:43,75;202,4;200,2;140,4;124,3;0,0;0,0;151;140,4;103; 60;26,3;REFLOW
03:43,00;203,5;200,2;140,7;124,4;0,0;0,0;151;140,7; 98; 60;26,3;REFLOW
03:44,25;203,5;200,2;140,9;124,6;0,0;0,0;152;140,9;109; 60;26,3;REFLOW
03:44,50;203,5;201,3;141,3;124,8;0,0;0,0;152;141,3;102; 60;26,3;REFLOW
03:44,75;203,5;201,3;141,4;125,1;0,0;0,0;152;141,4;104; 60;26,3;REFLOW
03:44,00;203,5;201,3;141,6;125,3;0,0;0,0;152;141,6;103; 60;26,3;REFLOW
03:45,25;205,7;201,3;142,0;125,6;0,0;0,0;154;142,0;106; 60;26,3;REFLOW
03:45,50;205,7;201,3;142,3;125,8;0,0;0,0;154;142,3;106; 60;26,3;REFLOW
03:45,75;206,8;202,4;142,6;126,1;0,0;0,0;154;142,6;101; 60;26,3;REFLOW
03:45,00;206,8;202,4;142,9;126,3;0,0;0,0;154;142,9;101; 60;26,3;REFLOW
03:46,25;206,8;202,4;143,3;126,6;0,0;0,0;155;143,3;104; 60;26,3;REFLOW
03:46,50;206,8;202,4;143,6;126,8;0,0;0,0;155;143,6;106; 60;26,3;REFLOW
03:46,75;206,8;202,4;143,8;127,0;0,0;0,0;155;143,8;104; 60;26,2;REFLOW
03:46,00;206,8;202,4;144,2;127,3;0,0;0,0;155;144,2; 98; 60;26,3;REFLOW
03:47,25;206,8;203,5;144,4;127,6;0,0;0,0;156;144,4;108; 60;26,3;REFLOW
03:47,50;206,8;203,5;144,9;127,9;0,0;0,0;156;144,9; 99; 60;26,3;REFLOW
03:47,75;206,8;203,5;145,2;128,3;0,0;0,0;156;145,2;102; 60;26,3;REFLOW
03:47,00;207,9;204,6;145,6;128,5;0,0;0,0;156;145,6; 95; 60;26,3;REFLOW
03:48,25;207,9;204,6;145,9;128,9;0,0;0,0;157;145,9;107; 60;26,3;REFLOW
03:48,50;207,9;204,6;146,1;129,1;0,0;0,0;157;146,1;105; 60;26,4;REFLOW
03:48,75;209,0;205,7;146,6;129,5;0,0;0,0;157;146,6; 97; 60;26,4;REFLOW
03:48,00;209,0;205,7;146,8;129,8;0,0;0,0;157;146,8; 99; 60;26,4;REFLOW
03:49,25;209,0;205,7;147,3;130,1;0,0;0,0;158;147,3;102; 60;26,4;REFLOW
03:49,50;209,0;206,8;147,5;130,4;0,0;0,0;158;147,5;103; 60;26,3;REFLOW
03:49,75;211,2;206,8;148,0;130,7;0,0;0,0;158;148,0; 94; 60;26,2;REFLOW
03:49,00;212,3;206,8;148,3;130,9;0,0;0,0;158;148,3; 97; 60;26,3;REFLOW
03:50,25;212,3;207,9;148,5;131,3;0,0;0,0;160;148,5;105; 60;26,4;REFLOW
03:50,50;212,3;207,9;148,9;131,4;0,0;0,0;160;148,9;100; 60;26,3;REFLOW
03:50,75;212,3;207,9;149,1;131,8;0,0;0,0;160;149,1;102; 60;26,3;REFLOW
03:50,00;212,3;209,0;149,4;132,0;0,0;0,0;160;149,4; 95; 60;26,3;REFLOW
03:51,25;213,4;209,0;149,7;132,4;0,0;0,0;160;149,7;100; 60;26,3;REFLOW
03:51,50;213,4;209,0;150,1;132,6;0,0;0,0;160;150,1; 94; 60;26,3;REFLOW
03:51,75;214,5;209,0;150,4;132,7;0,0;0,0;160;150,4; 93; 60;26,3;REFLOW
03:51,00;214,5;210,1;150,6;132,8;0,0;0,0;160;150,6; 92; 60;26,3;REFLOW
03:52,25;214,5;210,1;151,0;133,0;0,0;0,0;161;151,0; 91; 60;26,3;REFLOW
03:52,50;214,5;210,1;151,3;133,2;0,0;0,0;161;151,3; 90; 60;26,3;REFLOW
03:52,75;214,5;211,2;151,8;133,5;0,0;0,0;161;151,8; 82; 60;26,3;REFLOW
03:52,00;215,6;211,2;152,1;133,7;0,0;0,0;161;152,1; 85; 60;26,3;REFLOW
03:53,25;216,7;212,3;152,5;134,1;0,0;0,0;161;152,5; 82; 60;26,3;REFLOW
03:53,50;216,7;213,4;152,8;134,3;0,0;0,0;161;152,8; 83; 60;26,3;REFLOW
03:53,75;217,8;213,4;152,9;134,6;0,0;0,0;161;152,9; 83; 60;26,3;REFLOW
03:53,00;218,9;213,4;153,3;134,8;0,0;0,0;161;153,3; 78; 60;26,4;REFLOW
03:54,25;220,0;213,4;153,5;134,9;0,0;0,0;162;153,5; 81; 60;26,3;REFLOW
03:54,50;218,9;213,4;153,8;135,1;0,0;0,0;162;153,8; 78; 60;26,3;REFLOW
03:54,75;220,0;214,5;154,1;135,3;0,0;0,0;162;154,1; 77; 60;26,3;REFLOW
03:54,00;221,1;214,5;154,4;135,3;0,0;0,0;162;154,4; 73; 60;26,3;REFLOW
03:55,25;221,1;214,5;154,5;135,5;0,0;0,0;162;154,5; 80; 60;26,2;REFLOW
03:55,50;222,2;215,6;154,8;135,6;0,0;0,0;162;154,8; 76; 60;26,4;REFLOW
03:55,75;222,2;215,6;154,9;135,8;0,0;0,0;162;154,9; 75; 60;26,3;REFLOW
03:55,00;222,2;215,6;155,1;135,9;0,0;0,0;162;155,1; 76; 60;26,3;REFLOW
03:56,25;222,2;215,6;155,3;136,1;0,0;0,0;163;155,3; 77; 60;26,3;REFLOW
03:56,50;222,2;215,6;155,3;136,3;0,0;0,0;163;155,3; 79; 60;26,3;REFLOW
03:56,75;222,2;215,6;155,5;136,3;0,0;0,0;163;155,5; 75; 60;26,2;REFLOW
03:56,00;222,2;216,7;155,6;136,4;0,0;0,0;163;155,6; 75; 60;26,3;REFLOW
03:57,25;222,2;216,7;155,8;136,5;0,0;0,0;163;155,8; 78; 60;26,3;REFLOW
03:57,50;223,3;216,7;155,8;136,6;0,0;0,0;163;155,8; 79; 60;26,3;REFLOW
03:57,75;223,3;216,7;155,9;136,8;0,0;0,0;163;155,9; 79; 60;26,3;REFLOW
03:57,00;223,3;216,7;156,0;136,9;0,0;0,0;163;156,0; 76; 60;26,3;REFLOW
03:58,25;222,2;216,7;156,1;137,0;0,0;0,0;164;156,1; 81; 60;26,2;REFLOW
03:58,50;222,2;216,7;156,2;137,1;0,0;0,0;164;156,2; 79; 60;26,3;REFLOW
03:58,75;222,2;216,7;156,2;137,3;0,0;0,0;164;156,2; 81; 60;26,3;REFLOW
03:58,00;222,2;216,7;156,2;137,4;0,0;0,0;164;156,2; 81; 60;26,3;REFLOW
03:59,25;223,3;216,7;156,3;137,6;0,0;0,0;164;156,3; 84; 60;26,3;REFLOW
03:59,50;223,3;216,7;156,3;137,7;0,0;0,0;164;156,3; 83; 60;26,3;REFLOW
03:59,75;223,3;216,7;156,4;137,9;0,0;0,0;164;156,4; 83; 60;26,3;REFLOW
03:59,00;223,3;216,7;156,4;138,0;0,0;0,0;164;156,4; 84; 60;26,3;REFLOW
04:00,25;223,3;217,8;156,6;138,1;0,0;0,0;165;156,6; 83; 60;26,3;REFLOW
04:00,50;223,3;217,8;156,6;138,3;0,0;0,0;165;156,6; 85; 60;26,3;REFLOW
04:00,75;223,3;218,9;156,7;138,4;0,0;0,0;165;156,7; 84; 60;26,3;REFLOW
04:00,00;223,3;218,9;156,8;138,6;0,0;0,0;165;156,8; 84; 60;26,3;REFLOW
04:01,25;223,3;220,0;156,9;138,8;0,0;0,0;164;156,9; 78; 60;26,3;REFLOW
04:01,50;223,3;220,0;156,9;138,9;0,0;0,0;164;156,9; 78; 60;26,3;REFLOW
04:01,75;223,3;218,9;157,1;139,0;0,0;0,0;164;157,1; 76; 60;26,4;REFLOW
04:01,00;223,3;220,0;157,3;139,0;0,0;0,0;164;157,3; 73; 60;26,4;REFLOW
04:02,25;223,3;220,0;157,4;139,1;0,0;0,0;164;157,4; 70; 60;26,3;REFLOW
04:02,50;224,4;220,0;157,5;139,1;0,0;0,0;164;157,5; 69; 60;26,3;REFLOW
04:02,75;224,4;220,0;157,7;139,3;0,0;0,0;164;157,7; 66; 60;26,3;REFLOW
04:02,00;224,4;220,0;157,8;139,3;0,0;0,0;164;157,8; 66; 60;26,3;REFLOW
04:03,25;224,9;221,6;158,0;139,3;0,0;0,0;163;158,0; 60; 60;26,3;REFLOW
04:03,50;226,0;221,6;158,1;139,4;0,0;0,0;163;158,1; 60; 60;26,4;REFLOW
04:03,75;224,4;221,1;158,3;139,5;0,0;0,0;163;158,3; 59; 60;26,3;REFLOW
04:03,00;226,0;220,5;158,3;139,6;0,0;0,0;163;158,3; 60; 60;26,4;REFLOW
04:04,25;224,9;220,5;158,4;139,8;0,0;0,0;163;158,4; 55; 60;26,3;REFLOW
04:04,50;226,0;221,6;158,6;139,8;0,0;0,0;163;158,6; 51; 60;26,3;REFLOW
04:04,75;226,0;221,6;158,7;139,9;0,0;0,0;163;158,7; 51; 60;26,3;REFLOW
04:04,00;226,0;221,6;158,7;139,9;0,0;0,0;163;158,7; 54; 60;26,3;REFLOW
04:05,25;224,9;221,6;158,8;139,9;0,0;0,0;162;158,8; 48; 60;26,4;REFLOW
04:05,50;224,9;221,6;158,8;139,9;0,0;0,0;162;158,8; 49; 60;26,3;REFLOW
04:05,75;224,9;221,6;158,8;139,9;0,0;0,0;162;158,8; 49; 60;26,3;REFLOW
04:05,00;224,9;221,6;158,8;139,9;0,0;0,0;162;158,8; 49; 60;26,4;REFLOW
04:06,25;224,9;221,6;158,9;139,9;0,0;0,0;162;158,9; 40; 60;26,4;REFLOW
04:06,50;224,9;221,6;158,9;139,9;0,0;0,0;162;158,9; 44; 60;26,4;REFLOW
04:06,75;224,9;222,7;159,1;139,9;0,0;0,0;162;159,1; 40; 60;26,3;REFLOW
04:06,00;224,9;222,7;159,1;139,9;0,0;0,0;162;159,1; 41; 60;26,2;REFLOW
04:07,25;223,8;221,6;159,1;139,9;0,0;0,0;161;159,1; 39; 60;26,3;REFLOW
04:07,50;224,9;221,6;159,1;139,9;0,0;0,0;161;159,1; 39; 60;26,3;REFLOW
04:07,75;224,9;221,6;159,1;139,9;0,0;0,0;161;159,1; 39; 60;26,3;REFLOW
04:07,00;224,9;221,6;159,1;139,9;0,0;0,0;161;159,1; 39; 60;26,3;REFLOW
04:08,25;224,9;220,5;159,1;139,9;0,0;0,0;161;159,1; 35; 60;26,3;REFLOW
04:08,50;224,9;220,5;159,1;139,9;0,0;0,0;161;159,1; 35; 60;26,4;REFLOW
04:08,75;223,8;220,5;159,1;139,9;0,0;0,0;161;159,1; 36; 60;26,3;REFLOW
04:08,00;223,8;220,5;159,0;139,9;0,0;0,0;161;159,0; 37; 60;26,4;REFLOW
04:09,25;224,9;220,5;158,9;139,9;0,0;0,0;160;158,9; 33; 60;26,3;REFLOW
04:09,50;224,9;220,5;158,8;139,9;0,0;0,0;160;158,8; 36; 60;26,3;REFLOW
04:09,75;224,9;220,5;158,6;139,9;0,0;0,0;160;158,6; 38; 60;26,4;REFLOW
04:09,00;224,9;220,5;158,5;139,9;0,0;0,0;160;158,5; 38; 60;26,3;REFLOW
04:10,25;224,9;220,5;158,3;139,9;0,0;0,0;160;158,3; 37; 60;26,4;REFLOW
04:10,50;224,9;220,5;158,2;139,9;0,0;0,0;160;158,2; 37; 60;26,3;REFLOW
04:10,75;224,9;219,4;158,0;139,9;0,0;0,0;160;158,0; 39; 60;26,4;REFLOW
04:10,00;223,8;219,4;157,9;139,9;0,0;0,0;160;157,9; 37; 60;26,4;REFLOW
04:11,25;223,8;219,4;157,9;139,9;0,0;0,0;158;157,9; 28; 60;26,4;REFLOW
04:11,50;223,8;219,4;157,8;139,9;0,0;0,0;158;157,8; 30; 60;26,3;REFLOW
04:11,75;223,8;220,5;157,6;139,9;0,0;0,0;158;157,6; 32; 60;26,4;REFLOW
04:11,00;224,9;220,5;157,6;139,9;0,0;0,0;158;157,6; 31; 60;26,3;REFLOW
04:12,25;224,9;220,5;157,6;139,9;0,0;0,0;157;157,6; 20; 60;26,3;REFLOW
04:12,50;224,9;220,5;157,4;139,9;0,0;0,0;157;157,4; 25; 60;26,3;REFLOW
04:12,75;224,9;220,5;157,3;139,9;0,0;0,0;157;157,3; 23; 60;26,3;REFLOW
04:12,00;224,9;220,5;157,3;139,9;0,0;0,0;157;157,3; 24; 60;26,3;REFLOW
04:13,25;223,8;220,5;157,1;139,9;0,0;0,0;156;157,1; 18; 60;26,3;REFLOW
04:13,50;223,8;220,5;156,9;139,9;0,0;0,0;156;156,9; 18; 60;26,3;REFLOW
04:13,75;224,9;220,5;156,8;139,9;0,0;0,0;156;156,8; 21; 60;26,2;REFLOW
04:13,00;223,8;219,4;156,6;139,9;0,0;0,0;156;156,6; 20; 60;26,4;REFLOW
04:14,25;223,8;219,4;156,4;139,9;0,0;0,0;155;156,4; 13; 60;26,4;REFLOW
04:14,50;223,8;220,5;156,2;139,8;0,0;0,0;155;156,2; 17; 60;26,3;REFLOW
04:14,75;223,8;220,5;156,0;139,8;0,0;0,0;155;156,0; 17; 60;26,3;REFLOW
04:14,00;223,8;220,5;155,8;139,8;0,0;0,0;155;155,8; 20; 60;26,3;REFLOW
04:15,25;223,8;220,5;155,6;139,8;0,0;0,0;154;155,6; 11; 60;26,3;REFLOW
04:15,50;223,8;220,5;155,3;139,7;0,0;0,0;154;155,3; 16; 60;26,3;REFLOW
04:15,75;223,8;220,5;155,1;139,6;0,0;0,0;154;155,1; 13; 60;26,3;REFLOW
04:15,00;223,8;220,5;154,8;139,6;0,0;0,0;154;154,8; 19; 60;26,3;REFLOW
04:16,25;222,7;220,5;154,6;139,6;0,0;0,0;152;154,6;  9; 60;26,3;REFLOW
04:16,50;222,7;220,5;154,5;139,4;0,0;0,0;152;154,5;  8; 60;26,4;REFLOW
04:16,75;222,7;220,5;154,3;139,4;0,0;0,0;152;154,3; 11; 60;26,4;REFLOW
04:16,00;222,7;220,5;154,1;139,4;0,0;0,0;152;154,1; 13; 60;26,3;REFLOW
04:17,25;222,7;220,5;153,8;139,4;0,0;0,0;151;153,8;  8; 60;26,3;REFLOW
04:17,50;222,7;219,4;153,6;139,3;0,0;0,0;151;153,6;  9; 60;26,3;REFLOW
04:17,75;222,7;220,5;153,3;139,1;0,0;0,0;151;153,3; 11; 60;26,4;REFLOW
04:17,00;221,6;219,4;153,1;138,9;0,0;0,0;151;153,1; 13; 60;26,3;REFLOW
04:18,25;221,6;219,4;152,7;138,8;0,0;0,0;150;152,7;  9; 60;26,4;REFLOW
04:18,50;221,6;219,4;152,4;138,6;0,0;0,0;150;152,4;  8; 60;26,3;REFLOW
04:18,75;221,6;219,4;152,2;138,4;0,0;0,0;150;152,2; 10; 60;26,2;REFLOW
04:18,00;221,6;218,3;151,7;138,3;0,0;0,0;150;151,7; 19; 60;26,4;REFLOW
04:19,25;221,6;218,3;151,4;138,2;0,0;0,0;149;151,4;  7; 60;26,3;REFLOW
04:19,50;221,6;218,3;151,1;138,2;0,0;0,0;149;151,1; 12; 60;26,3;REFLOW
04:19,75;221,6;218,3;150,8;138,2;0,0;0,0;149;150,8; 12; 60;26,3;REFLOW
04:19,00;221,6;218,3;150,6;138,1;0,0;0,0;149;150,6; 14; 60;26,3;REFLOW
04:20,25;221,6;219,4;150,2;138,1;0,0;0,0;148;150,2;  9; 60;26,3;REFLOW
04:20,50;222,7;219,4;149,9;138,0;0,0;0,0;148;149,9;  9; 60;26,3;REFLOW
04:20,75;223,8;219,4;149,6;137,9;0,0;0,0;148;149,6; 14; 60;26,3;REFLOW
04:20,00;222,7;219,4;149,3;137,8;0,0;0,0;148;149,3; 14; 60;26,3;REFLOW
04:21,25;222,7;219,4;148,9;137,6;0,0;0,0;147;148,9; 11; 60;26,3;REFLOW
04:21,50;221,6;219,4;148,7;137,4;0,0;0,0;147;148,7; 11; 60;26,3;REFLOW
04:21,75;221,6;219,4;148,4;137,4;0,0;0,0;147;148,4; 13; 60;26,3;REFLOW
04:21,00;221,6;220,5;148,1;137,4;0,0;0,0;147;148,1; 18; 60;26,3;REFLOW
04:22,25;222,7;220,5;147,8;137,2;0,0;0,0;146;147,8; 10; 60;26,4;REFLOW
04:22,50;221,6;219,4;147,4;137,1;0,0;0,0;146;147,4; 15; 60;26,3;REFLOW
04:22,75;220,5;219,4;147,2;136,9;0,0;0,0;146;147,2; 15; 60;26,3;REFLOW
04:22,00;220,5;219,4;146,9;136,8;0,0;0,0;146;146,9; 17; 60;26,3;REFLOW
04:23,25;221,6;218,3;146,7;136,6;0,0;0,0;145;146,7; 11; 60;26,3;REFLOW
04:23,50;221,6;219,4;146,4;136,4;0,0;0,0;145;146,4; 13; 60;26,3;REFLOW
04:23,75;221,6;220,5;146,1;136,3;0,0;0,0;145;146,1; 18; 60;26,3;REFLOW
04:23,00;221,6;219,4;145,8;136,1;0,0;0,0;145;145,8; 18; 60;26,3;REFLOW
04:24,25;221,6;219,4;145,4;136,1;0,0;0,0;144;145,4; 15; 60;26,3;REFLOW
04:24,50;221,6;219,4;145,2;136,1;0,0;0,0;144;145,2; 15; 60;26,3;REFLOW
04:24,75;221,6;218,3;144,9;136,1;0,0;0,0;144;144,9; 19; 60;26,4;REFLOW
04:24,00;222,7;218,3;144,7;135,9;0,0;0,0;144;144,7; 18; 60;26,3;REFLOW
04:25,25;222,7;217,2;144,4;135,8;0,0;0,0;143;144,4; 13; 60;26,3;REFLOW
04:25,50;222,7;218,3;144,1;135,6;0,0;0,0;143;144,1; 18; 60;26,3;REFLOW
04:25,75;222,7;218,3;143,8;135,5;0,0;0,0;143;143,8; 18; 60;26,4;REFLOW
04:25,00;223,8;218,3;143,4;135,4;0,0;0,0;143;143,4; 23; 60;26,3;REFLOW
04:26,25;222,7;217,2;143,2;135,3;0,0;0,0;142;143,2; 15; 60;26,3;REFLOW
04:26,50;221,6;217,2;142,8;135,1;0,0;0,0;142;142,8; 20; 60;26,4;REFLOW
04:26,75;221,6;217,2;142,6;134,9;0,0;0,0;142;142,6; 20; 60;26,4;REFLOW
04:26,00;221,6;217,2;142,3;134,8;0,0;0,0;142;142,3; 22; 60;26,4;REFLOW
04:27,25;220,5;217,2;142,0;134,6;0,0;0,0;141;142,0; 18; 60;26,4;REFLOW
04:27,50;221,6;217,2;141,8;134,4;0,0;0,0;141;141,8; 17; 60;26,3;REFLOW
04:27,75;220,5;216,1;141,5;134,1;0,0;0,0;141;141,5; 22; 60;26,3;REFLOW
04:27,00;220,5;217,2;141,3;133,9;0,0;0,0;141;141,3; 21; 60;26,3;REFLOW
04:28,25;219,4;216,1;141,1;133,8;0,0;0,0;140;141,1; 16; 60;26,3;REFLOW
04:28,50;219,4;216,1;140,9;133,6;0,0;0,0;140;140,9; 16; 60;26,3;REFLOW
04:28,75;220,5;216,1;140,7;133,5;0,0;0,0;140;140,7; 18; 60;26,3;REFLOW
04:28,00;220,5;216,1;140,5;133,5;0,0;0,0;140;140,5; 19; 60;26,3;REFLOW
04:29,25;220,5;216,1;140,3;133,5;0,0;0,0;139;140,3; 13; 60;26,3;REFLOW
04:29,50;220,5;216,1;140,1;133,5;0,0;0,0;139;140,1; 14; 60;26,4;REFLOW
04:29,75;220,5;216,1;140,0;133,4;0,0;0,0;139;140,0; 14; 60;26,4;REFLOW
04:29,00;220,5;216,1;139,8;133,3;0,0;0,0;139;139,8; 18; 60;26,3;REFLOW
04:30,25;220,5;216,1;139,6;133,2;0,0;0,0;138;139,6;  9; 60;26,4;REFLOW
04:30,50;219,4;216,1;139,5;133,1;0,0;0,0;138;139,5; 10; 60;26,2;REFLOW
04:30,75;219,4;216,1;139,3;133,1;0,0;0,0;138;139,3; 13; 60;26,4;REFLOW
04:30,00;218,3;216,1;139,2;133,1;0,0;0,0;138;139,2; 12; 60;26,3;REFLOW
04:31,25;217,2;215,0;139,0;132,9;0,0;0,0;137;139,0;  9; 60;26,4;REFLOW
04:31,50;217,2;215,0;138,9;132,8;0,0;0,0;137;138,9;  8; 60;26,4;REFLOW
04:31,75;218,3;215,0;138,7;132,8;0,0;0,0;137;138,7; 11; 60;26,3;REFLOW
04:31,00;218,3;215,0;138,6;132,6;0,0;0,0;137;138,6; 11; 60;26,3;REFLOW
04:32,25;217,2;215,0;138,4;132,4;0,0;0,0;136;138,4;  7; 60;26,4;REFLOW
04:32,50;217,2;215,0;138,0;132,3;0,0;0,0;136;138,0; 14; 60;26,4;REFLOW
04:32,75;217,2;215,0;137,8;132,1;0,0;0,0;136;137,8; 12; 60;26,4;REFLOW
04:32,00;217,2;216,1;137,5;131,9;0,0;0,0;136;137,5; 17; 60;26,3;REFLOW
04:33,25;216,1;216,1;137,3;131,8;0,0;0,0;135;137,3;  9; 60;26,3;REFLOW
04:33,50;216,1;216,1;137,1;131,6;0,0;0,0;135;137,1; 13; 60;26,3;REFLOW
04:33,75;216,1;216,1;136,9;131,4;0,0;0,0;135;136,9; 13; 60;26,3;REFLOW
04:33,00;216,1;216,1;136,7;131,3;0,0;0,0;135;136,7; 14; 60;26,4;REFLOW
04:34,25;216,1;215,0;136,4;131,1;0,0;0,0;134;136,4; 13; 60;26,4;REFLOW
04:34,50;216,1;215,0;136,2;131,1;0,0;0,0;134;136,2; 12; 60;26,4;REFLOW
04:34,75;216,1;215,0;135,9;130,9;0,0;0,0;134;135,9; 17; 60;26,4;REFLOW
04:34,00;215,0;213,9;135,6;130,8;0,0;0,0;134;135,6; 18; 60;26,4;REFLOW
04:35,25;213,9;213,9;135,3;130,6;0,0;0,0;134;135,3; 15; 60;26,3;REFLOW
04:35,50;213,9;213,9;135,1;130,5;0,0;0,0;134;135,1; 14; 60;26,3;REFLOW
04:35,75;212,8;213,9;135,0;130,5;0,0;0,0;134;135,0; 14; 60;26,4;REFLOW
04:35,00;212,8;213,9;134,8;130,5;0,0;0,0;134;134,8; 17; 60;26,3;REFLOW
04:36,25;212,8;213,9;134,7;130,4;0,0;0,0;133;134,7; 10; 60;26,3;REFLOW
04:36,50;212,8;213,9;134,7;130,4;0,0;0,0;133;134,7;  7; 60;26,3;REFLOW
04:36,75;211,7;212,8;134,6;130,3;0,0;0,0;133;134,6; 11; 60;26,3;REFLOW
04:36,00;211,7;212,8;134,4;130,2;0,0;0,0;133;134,4; 14; 60;26,3;REFLOW
04:37,25;210,6;212,8;134,3;129,9;0,0;0,0;132;134,3;  7; 60;26,4;REFLOW
04:37,50;210,6;211,7;134,1;129,7;0,0;0,0;132;134,1;  8; 60;26,3;REFLOW
04:37,75;210,6;211,7;134,0;129,5;0,0;0,0;132;134,0;  9; 60;26,3;REFLOW
04:37,00;209,5;210,6;133,9;129,4;0,0;0,0;132;133,9; 10; 60;26,4;REFLOW
04:38,25;208,4;210,6;133,7;129,2;0,0;0,0;131;133,7;  6; 60;26,4;REFLOW
04:38,50;207,3;210,6;133,6;129,1;0,0;0,0;131;133,6;  6; 60;26,3;REFLOW
04:38,75;206,2;210,6;133,4;128,9;0,0;0,0;131;133,4;  9; 60;26,4;REFLOW
04:38,00;206,2;209,5;133,3;128,8;0,0;0,0;131;133,3;  9; 60;26,4;REFLOW
04:39,25;205,1;209,5;133,1;128,6;0,0;0,0;130;133,1;  3; 60;26,4;REFLOW
04:39,50;204,0;209,5;132,9;128,4;0,0;0,0;130;132,9;  6; 60;26,3;REFLOW
04:39,75;204,0;209,5;132,8;128,3;0,0;0,0;130;132,8;  6; 60;26,4;REFLOW
04:39,00;204,0;209,5;132,6;128,2;0,0;0,0;130;132,6;  8; 60;26,3;REFLOW
04:40,25;204,0;210,6;132,5;128,0;0,0;0,0;130;132,5;  2; 60;26,3;REFLOW
04:40,50;204,0;211,7;132,3;127,9;0,0;0,0;130;132,3;  4; 60;26,3;REFLOW
04:40,75;204,0;211,7;132,2;127,7;0,0;0,0;130;132,2;  4; 60;26,4;REFLOW
04:40,00;202,9;211,7;132,1;127,6;0,0;0,0;130;132,1;  5; 60;26,3;REFLOW
04:41,25;203,4;212,2;131,9;127,6;0,0;0,0;129;131,9;  1; 60;26,4;REFLOW
04:41,50;202,9;210,6;131,8;127,6;0,0;0,0;129;131,8;  1; 60;26,4;REFLOW
04:41,75;202,9;210,6;131,6;127,6;0,0;0,0;129;131,6;  4; 60;26,4;REFLOW
