sep=; 
00:00,00;81,1;88,8;58,1;57,3;0,0;0,0; 30;57,7;  0;255;28,6;REFLOW
00:00,25;81,1;88,8;58,1;57,2;0,0;0,0; 30;57,7;  0;255;28,6;REFLOW
00:00,50;81,1;88,8;58,1;57,2;0,0;0,0; 30;57,7;  0;255;28,6;REFLOW
00:00,75;81,1;88,8;58,1;57,2;0,0;0,0; 30;57,7;  0;255;28,6;REFLOW
00:01,00;81,1;87,7;58,1;57,1;0,0;0,0; 30;57,6;  0;255;28,6;REFLOW
00:01,25;81,1;87,7;58,1;57,1;0,0;0,0; 30;57,6;  0;255;28,7;REFLOW
00:01,50;81,1;87,7;58,1;57,0;0,0;0,0; 30;57,6;  0;255;28,7;REFLOW
00:01,75;81,1;87,7;58,1;56,9;0,0;0,0; 30;57,5;  0;255;28,6;REFLOW
00:02,00;81,1;87,7;58,1;56,9;0,0;0,0; 31;57,5;  0;255;28,6;REFLOW
00:02,25;81,1;86,6;58,1;56,9;0,0;0,0; 31;57,5;  0;255;28,7;REFLOW
00:02,50;81,1;86,6;58,1;56,9;0,0;0,0; 31;57,5;  0;255;28,6;REFLOW
00:02,75;81,1;86,6;58,1;56,8;0,0;0,0; 31;57,4;  0;255;28,6;REFLOW
00:03,00;81,1;86,6;57,9;56,8;0,0;0,0; 31;57,4;  0;255;28,7;REFLOW
00:03,25;81,1;86,6;57,9;56,8;0,0;0,0; 31;57,3;  0;255;28,7;REFLOW
00:03,50;81,1;86,6;57,9;56,7;0,0;0,0; 31;57,3;  0;255;28,7;REFLOW
00:03,75;81,1;86,6;57,9;56,6;0,0;0,0; 31;57,3;  0;255;28,7;REFLOW
00:04,00;81,1;86,6;57,9;56,5;0,0;0,0; 32;57,2;  0;255;28,7;REFLOW
00:04,25;80,0;86,6;57,9;56,4;0,0;0,0; 32;57,2;  0;255;28,6;REFLOW
00:04,50;80,0;85,5;57,9;56,4;0,0;0,0; 32;57,2;  0;255;28,7;REFLOW
00:04,75;80,0;85,5;57,9;56,4;0,0;0,0; 32;57,2;  0;255;28,7;REFLOW
00:05,00;80,0;86,6;57,9;56,4;0,0;0,0; 33;57,2;  0;255;28,8;REFLOW
00:05,25;80,0;86,6;57,9;56,4;0,0;0,0; 33;57,2;  0;255;28,8;REFLOW
00:05,50;80,0;86,6;57,9;56,4;0,0;0,0; 33;57,2;  0;255;28,8;REFLOW
00:05,75;80,0;86,6;57,9;56,4;0,0;0,0; 33;57,2;  0;255;28,8;REFLOW
00:06,00;80,0;86,6;57,9;56,4;0,0;0,0; 33;57,2;  0;255;28,8;REFLOW
00:06,25;80,0;86,6;57,9;56,4;0,0;0,0; 33;57,1;  0;255;28,7;REFLOW
00:06,50;80,0;85,5;57,8;56,4;0,0;0,0; 33;57,1;  0;255;28,7;REFLOW
00:06,75;80,0;85,5;57,8;56,4;0,0;0,0; 33;57,1;  0;255;28,8;REFLOW
00:07,00;80,0;86,6;57,8;56,4;0,0;0,0; 34;57,1;  0;255;28,7;REFLOW
00:07,25;80,0;86,6;57,8;56,4;0,0;0,0; 34;57,1;  0;255;28,6;REFLOW
00:07,50;80,0;86,6;57,8;56,4;0,0;0,0; 34;57,1;  0;255;28,6;REFLOW
00:07,75;80,0;86,6;57,8;56,4;0,0;0,0; 34;57,1;  0;255;28,7;REFLOW
00:08,00;80,0;85,5;57,8;56,3;0,0;0,0; 34;57,0;  0;255;28,6;REFLOW
00:08,25;80,0;85,5;57,8;56,3;0,0;0,0; 34;57,0;  0;255;28,6;REFLOW
00:08,50;80,0;84,4;57,8;56,3;0,0;0,0; 34;57,0;  0;255;28,7;REFLOW
00:08,75;80,0;85,5;57,8;56,2;0,0;0,0; 34;57,0;  0;255;28,7;REFLOW
00:09,00;80,0;85,5;57,7;56,2;0,0;0,0; 35;56,9;  0;255;28,6;REFLOW
00:09,25;80,0;85,5;57,6;56,2;0,0;0,0; 35;56,9;  0;255;28,7;REFLOW
00:09,50;80,0;85,5;57,6;56,2;0,0;0,0; 35;56,9;  0;255;28,8;REFLOW
00:09,75;80,0;85,5;57,6;56,2;0,0;0,0; 35;56,9;  0;255;28,7;REFLOW
00:10,00;80,0;86,6;57,4;56,2;0,0;0,0; 36;56,8;  0;255;28,6;REFLOW
00:10,25;78,9;85,5;57,3;56,2;0,0;0,0; 36;56,8;  0;255;28,6;REFLOW
00:10,50;78,9;85,5;57,2;56,2;0,0;0,0; 36;56,7;  0;255;28,6;REFLOW
00:10,75;78,9;85,5;57,2;56,1;0,0;0,0; 36;56,7;  0;255;28,8;REFLOW
00:11,00;78,9;85,5;57,2;56,1;0,0;0,0; 36;56,6;  0;255;28,8;REFLOW
00:11,25;78,9;84,4;57,2;56,0;0,0;0,0; 36;56,6;  0;255;28,7;REFLOW
00:11,50;78,9;84,4;57,2;56,0;0,0;0,0; 36;56,6;  0;255;28,8;REFLOW
00:11,75;78,9;84,4;57,2;56,0;0,0;0,0; 36;56,6;  0;255;28,8;REFLOW
00:12,00;78,9;85,5;57,1;56,0;0,0;0,0; 37;56,5;  0;255;28,8;REFLOW
00:12,25;78,9;85,5;57,0;55,8;0,0;0,0; 37;56,4;  0;255;28,7;REFLOW
00:12,50;78,9;85,5;56,9;55,7;0,0;0,0; 37;56,3;  0;255;28,6;REFLOW
00:12,75;78,9;85,5;56,8;55,7;0,0;0,0; 37;56,3;  0;255;28,6;REFLOW
00:13,00;78,9;85,5;56,8;55,7;0,0;0,0; 38;56,2;  0;255;28,7;REFLOW
00:13,25;78,9;85,5;56,8;55,7;0,0;0,0; 38;56,2;  0;255;28,6;REFLOW
00:13,50;80,0;85,5;56,8;55,7;0,0;0,0; 38;56,2;  0;255;28,8;REFLOW
00:13,75;78,9;85,5;56,8;55,7;0,0;0,0; 38;56,2;  0;255;28,7;REFLOW
00:14,00;78,9;84,4;56,8;55,7;0,0;0,0; 39;56,2;  0;255;28,7;REFLOW
00:14,25;78,9;84,4;56,8;55,7;0,0;0,0; 39;56,2;  0;255;28,8;REFLOW
