0;50 
10;50 
20;50 
30;50 
40;60 
50;70 
60;80 
70;90 
80;100 
90;110 
100;120 
110;130 
120;140 
130;149 
140;158 
150;166 
160;175 
170;184 
180;193 
190;201 
200;210 
210;219 
220;230 
230;240 
240;245 
250;240 
260;230 
270;219 
280;212 
290;205 
300;198 
310;191 
320;184 
330;177 
340;157 
350;137 
360;117 
370;97 
380;77 
390;57 
400;0 
410;0 
420;0 
430;0 
440;0 
450;0 
460;0 
470;0 
